ID,TYPE,TITLE,DESC,ORG,URL
15125907,API,국회 국회사무처_국회뉴스ON_외부기고,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125907/openapi.do
15125908,API,국회 국회사무처_국회뉴스ON_의원 입법안,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125908/openapi.do
15125909,API,국회 국회사무처_국회뉴스ON_의원실 행사,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125909/openapi.do
15125910,API,국회 국회사무처_국회뉴스ON_의원의 맛과멋,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125910/openapi.do
15125911,API,국회 국회사무처_국회뉴스ON_의장동향,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125911/openapi.do
15125912,API,국회 국회사무처_국회도서관 기타 행정정보 공표,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125912/openapi.do
15125913,API,국회 국회사무처_국회도서관 사업에 관한 행정정보 공표,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125913/openapi.do
15125914,API,국회 국회사무처_국회도서관 업무추진비 집행현황,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125914/openapi.do
15125915,API,국회 국회사무처_국회도서관 정보공개청구 처리현황 목록,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125915/openapi.do
15125916,API,국회 국회사무처_국회도서관 정보목록,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125916/openapi.do
15125917,API,국회 국회사무처_국회도서관 정책에 관한 행정정보 공표,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125917/openapi.do
15125918,API,국회 국회사무처_국회도서관 정책연구용역 보고서,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125918/openapi.do
15125919,API,국회 국회사무처_국회도서관 행정감시 행정정보 공표,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125919/openapi.do
15125920,API,국회 국회사무처_국회도서관 행정정보 공표목록,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125920/openapi.do
15125921,API,국회 국회사무처_국회문화극장 공연 일정,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125921/openapi.do
15125922,API,국회 국회사무처_국회문화극장 영화 일정,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125922/openapi.do
15125923,API,국회 국회사무처_국회미래연구원 미래생각,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125923/openapi.do
15125924,API,국회 국회사무처_국회미래연구원 미래서평,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125924/openapi.do
